0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.2438342486270594,0.9967112089332181,3305774,10015,10872,7573,{'canny_lower': 24, 'canny_upper': 151, 'cc_area': 6231, 'closing_kernel_size': 5, 'distance_resolution': 9, 'hough_lines_treshold': 147, 'max_line_gap': 7, 'meters_around_line': 3, 'min_line_length': 30, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9736690148977942,0.8150825354553717,47313,8659,8749,228,{'canny_lower': 5, 'canny_upper': 50, 'cc_area': 10000, 'closing_kernel_size': 9, 'distance_resolution': 1, 'hough_lines_treshold': 150, 'max_line_gap': 50, 'meters_around_line': 10, 'min_line_length': 50, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.6909165599342242,3305774,10015,1021760,4,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9994172494172494,0.07520935852718591,3619031,78936,3346846,46,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9096686950642325,0.4832270103781746,6931084,7395,3581797,668,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9926945520958618,0.011674518128096945,3627987,67347,3585632,492,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9969274442681807,0.39427094811870644,8897947,59885,5389745,184,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9369909837637991,0.16548953581870962,11446476,57341,9552204,3613,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9863322884012539,0.48590490359215865,16966929,15950,8722615,218,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9185333446895494,0.2555903659288238,16146528,23482,12019631,1913,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9335556863514486,0.46075921333466374,1643596,15291,886294,1016,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.026535143794245264,6777427,10043,6597587,7,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.07559361579318558,8371408,63794,7738583,26,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9929291313389857,0.09095032617727361,3029181,31255,2753676,221,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9423182366487554,0.07786037726261208,3227354,18238,2976071,1052,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.979112898385451,0.05314978988565788,3999489,16661,3786917,348,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9509181198752743,0.8163084141779215,47313,8659,8691,425,{'canny_lower': 39, 'canny_upper': 154, 'cc_area': 9406, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 143, 'max_line_gap': 49, 'meters_around_line': 3, 'min_line_length': 5, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.5596605092361457,0.9870487214189476,3305774,10015,42814,4410,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.22547380156075808,0.9784224009133937,3619031,78936,78090,61138,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.12805949966193375,0.9938380489978191,6931084,7395,42709,6448,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.24658856370736632,0.9923048235839875,3627987,67347,27918,50740,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.1651999666026551,0.9987293698198022,8897947,59885,11306,49992,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.30630787743499416,0.9984598753363044,11446476,57341,17629,39777,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.13554858934169278,0.9998725756440662,16966929,15950,2162,13788,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.05676688527382676,0.9998656677150655,16146528,23482,2169,22149,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.1928585442417108,0.9947827811700686,1643596,15291,8575,12342,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.10395300209100866,0.9998459592408742,6777427,10043,1044,8999,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.2288616484308869,0.9976678952931215,8371408,63794,19523,49194,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.12372420412733963,0.9987227570752623,3029181,31255,3869,27388,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.030759951749095297,0.9974781198467847,3227354,18238,8139,17677,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.3026228917832063,0.9983977953183519,3999489,16661,6408,11619,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.15371289987296455,0.9718681969014858,47313,8659,1331,7328,{'canny_lower': 33, 'canny_upper': 194, 'cc_area': 442, 'closing_kernel_size': 9, 'distance_resolution': 9, 'hough_lines_treshold': 66, 'max_line_gap': 4, 'meters_around_line': 4, 'min_line_length': 46, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.0,1.0,3305774,10015,0,10015,{'canny_lower': 40, 'canny_upper': 200, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 150, 'max_line_gap': 1, 'meters_around_line': 10, 'min_line_length': 1, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.0,1.0,3619031,78936,0,78936,{'canny_lower': 40, 'canny_upper': 200, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 150, 'max_line_gap': 1, 'meters_around_line': 10, 'min_line_length': 1, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.0,1.0,6931084,7395,0,7395,{'canny_lower': 40, 'canny_upper': 200, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 150, 'max_line_gap': 1, 'meters_around_line': 10, 'min_line_length': 1, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.0,1.0,3627987,67347,0,67347,{'canny_lower': 40, 'canny_upper': 200, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 150, 'max_line_gap': 1, 'meters_around_line': 10, 'min_line_length': 1, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.0,0.9991545240716763,8897947,59885,7523,59885,{'canny_lower': 40, 'canny_upper': 200, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 150, 'max_line_gap': 1, 'meters_around_line': 10, 'min_line_length': 1, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.0,1.0,11446476,57341,0,57341,{'canny_lower': 40, 'canny_upper': 200, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 150, 'max_line_gap': 1, 'meters_around_line': 10, 'min_line_length': 1, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.0,1.0,16966929,15950,0,15950,{'canny_lower': 40, 'canny_upper': 200, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 150, 'max_line_gap': 1, 'meters_around_line': 10, 'min_line_length': 1, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.0,1.0,16146528,23482,0,23482,{'canny_lower': 40, 'canny_upper': 200, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 150, 'max_line_gap': 1, 'meters_around_line': 10, 'min_line_length': 1, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.0,1.0,1643596,15291,0,15291,{'canny_lower': 40, 'canny_upper': 200, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 150, 'max_line_gap': 1, 'meters_around_line': 10, 'min_line_length': 1, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.0,0.9961424888825804,6777427,10043,26144,10043,{'canny_lower': 40, 'canny_upper': 200, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 150, 'max_line_gap': 1, 'meters_around_line': 10, 'min_line_length': 1, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.6247766247609493,0.9942553271803262,8371408,63794,48091,23937,{'canny_lower': 40, 'canny_upper': 200, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 150, 'max_line_gap': 1, 'meters_around_line': 10, 'min_line_length': 1, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.0,1.0,3029181,31255,0,31255,{'canny_lower': 40, 'canny_upper': 200, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 150, 'max_line_gap': 1, 'meters_around_line': 10, 'min_line_length': 1, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.0,1.0,3227354,18238,0,18238,{'canny_lower': 40, 'canny_upper': 200, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 150, 'max_line_gap': 1, 'meters_around_line': 10, 'min_line_length': 1, 'opening_kernel_size': 9, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
