0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.889127629414473,3305774,10015,366519,4,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5623, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 16, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9992724249038561,0.5097278463235948,3627987,67347,1778701,49,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 23, 'meters_around_line': 7, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9994155464640561,0.2899129428395112,8897947,59885,6318317,35,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 23, 'meters_around_line': 7, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9893618876545578,0.5695639426492485,11446476,57341,4926976,610,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 23, 'meters_around_line': 7, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9873981191222571,0.4912838381064717,16966929,15950,8631351,201,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 23, 'meters_around_line': 7, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9791329529000937,0.3249245286664725,16146528,23482,10900125,490,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 23, 'meters_around_line': 7, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.972729056307632,0.8719581941060942,1643596,15291,210449,417,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 23, 'meters_around_line': 7, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.06989319102957514,6777427,10043,6303731,7,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 23, 'meters_around_line': 7, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.07412516508572986,8371408,63794,7750876,26,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 23, 'meters_around_line': 7, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9985602303631419,0.5273686187784752,3029181,31255,1431686,45,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 23, 'meters_around_line': 7, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9928171948678584,0.597941223677353,3227354,18238,1297586,131,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 23, 'meters_around_line': 7, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9994598163375548,0.27791975424860527,3999489,16661,2887952,9,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 23, 'meters_around_line': 7, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9989606190091235,0.8078329423202926,47313,8659,9092,9,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 23, 'meters_around_line': 7, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.8187456250790284,3305774,10015,599186,4,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9978463565420087,0.3298286198708992,3619031,78936,2425371,170,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9989181879648411,0.6515817727789766,6931084,7395,2414916,8,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9828945610049445,0.4731011990947046,3627987,67347,1911582,1152,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9992819570844118,0.3614260682829421,8897947,59885,5681997,43,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9672834446556565,0.7164487131235849,11446476,57341,3245663,1876,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9816927899686521,0.579522198743214,16966929,15950,7134217,292,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.938974533685376,0.3517471372173634,16146528,23482,10467033,1433,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9992152246419462,0.8611903411787325,1643596,15291,228147,12,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.06638448484948634,6777427,10043,6327511,7,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9970216634793241,0.09758513741057662,8371408,63794,7554483,190,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9989441689329708,0.5480441743164242,3029181,31255,1369056,33,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9980809299265271,0.5913432489897297,3227354,18238,1318880,35,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9971790408738971,0.22137578075599162,3999489,16661,3114099,47,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9765561843168957,0.8119332952888212,47313,8659,8898,203,{'canny_lower': 34, 'canny_upper': 167, 'cc_area': 5527, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.9982026959560659,0.8559943904211238,3305774,10015,476050,18,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9994172494172494,0.4714867045902619,3619031,78936,1912706,46,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.6951644216113959,6931084,7395,2112841,6,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9911948564895244,0.6089396130691758,3627987,67347,1418762,593,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9978291725807799,0.5510173301773993,8897947,59885,3995024,130,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9870598699011178,0.6645660201445406,11446476,57341,3839537,742,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9917868338557994,0.5740091798580639,16966929,15950,7227756,131,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9604803679414019,0.6286149567263005,16146528,23482,5996579,928,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9995422143744687,0.9299967875317292,1643596,15291,115057,7,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.0715815898865454,6777427,10043,6292288,7,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.11249206823989466,8371408,63794,7429691,26,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9861462166053432,0.6311775361062941,3029181,31255,1117230,433,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9595898673100121,0.6655318877321794,3227354,18238,1079447,737,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9986795510473561,0.44331513350830565,3999489,16661,2226455,22,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9995380528929437,0.7080929131528333,47313,8659,13811,4,{'canny_lower': 24, 'canny_upper': 158, 'cc_area': 5142, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 76, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.8112290797858535,3305774,10015,624034,4,{'canny_lower': 36, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9986571399614877,0.34294870643550723,3619031,78936,2377889,106,{'canny_lower': 36, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9983772819472616,0.6611682963299824,6931084,7395,2348471,12,{'canny_lower': 36, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9992724249038561,0.3024677321059861,3627987,67347,2530638,49,{'canny_lower': 36, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9983969274442682,0.32574019602499316,8897947,59885,5999528,96,{'canny_lower': 36, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9827174273207653,0.7008929211051507,11446476,57341,3423722,991,{'canny_lower': 36, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9844514106583072,0.5538866815556309,16966929,15950,7569173,248,{'canny_lower': 36, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9391022911165999,0.3489182318328745,16146528,23482,10512710,1430,{'canny_lower': 36, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9995422143744687,0.8882681632225924,1643596,15291,183642,7,{'canny_lower': 36, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.028343499679155504,6777427,10043,6585331,7,{'canny_lower': 36, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.07356874733617091,8371408,63794,7755534,26,{'canny_lower': 36, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
